label,text
-1,💖 ผู้ใหญ่เห็นใจหนูด้วย  แม่งเคลียดจริงๆ ทุกอย่างแม่งเปลี่ยนหมดเลยจริง การเรียน การสอบ ความรู้สึกต่อการเรียน แล้วก็ต่อการศึกษาไทยด้วย  ขอเรื่องดีสักอย่างเถอะค่ะ  #การศึกษาไทย #กระทรวงการศึกษาธิการ https://t.co/KisQebpHqz
1,"วันที่ 26 สิงหาคม นี้ @InfraMason Thailand Chapter จะมีการจัดสรรสัมมนาออนไลน์ฟรีในภาษาไทยเกี่ยวกับโอกาสการพัฒนาทักษะด้านไอที &amp; STEM ในประเทศไทย รวมถึงแนวโน้มและความต้องการของอุตสาหกรรม

https://t.co/DjPX5Mz3Ha

#imasonsthailand 
#สัมมนาออนไลน์ #สัมมนาฟรี #ประเทศไทย #การศึกษา https://t.co/3YPp3dnLVS"
-1,การที่ครูเอางานนักเรียนมาประจานนี่ยังไง ละบอกว่า1คะแนนก็ไม่อยากให้ #การศึกษาฆ่าฉัน
-1,เขาจะรู้มั้ยว่าเด็กกำลังจะเป็นโรคซึมเศร้าเพราะการศึกษา ไปรร.ยังมีอะไรทำมากกว่านี้อะ เหนื่อยน้อยกว่านี้แต่นี้แบบไม่ได้ทำอะไรเลย ชีวิตมันวนลูปอะ แบบเรียนเสร็จก้ปวดตาแล้ว แว่นกรองแสงก้ไม่ให้ เดี๋ยวสอบกลางภาค เดี๋ยวการบ้าน ไม่ไหวนะอยากดรอปเหมือนกัน #การศึกษาฆ่าฉัน
-1,คือไม่เช็คระบบให้ดีแล้วคือกินเวลาไปมากอ่ะแล้วพอระบบมีปัญหาก็โทษ นร ให้ นร ทำใหม่แบบนี้ได้หรอ แล้วมาพูดกับเราแบบนี้ได้หรอเหมารวมแบบนี้อ่ะนะ เกินไปหรือเปล่า รอบแรกที่ยังไม่มีปัญหาอ่ะตั้งใจทำมากนะพอมาพูดแบบนี้ยิ่งไม่อยากทำด้วยซ้ำ มันบั่นทอนใจมากอ่ะ #การศึกษาไทย https://t.co/iLamau5SHW
-1,เอาจริงควรดร็อปทั้งประเทศอ่ะปีนี้เห็นใจกันหน่อยดิ วันนึงจ้องจอกันกี่ชม.บางคนเรียนจนปวดหัวเรียนจนอาเจียน ไทยมึงทำไรอยู่ เรียนออนไลน์มันไม่เหมือนเรียนออนไซท์ไหมอห.ครูบางคนแม่งไม่ลดคาบให้เด็กเลย แถมยังเอาคาบว่างเด็กไปสอนอีกมึงคิดไรอยู่ #การศึกษาฆ่าฉัน #เรียนออนไลน์ #การศึกษาไทย
-1,[1]อะอันนี้ในความคิดเนยนะคะทุกคนคิดว่ามันควรลดวิชาที่ไม่จำเป็นมั้ยอะแบบพวกวิชา ISอะไรแบบนี้อะค่ะแล้วก็อีกหลายอย่างเลย อีกอย่างคือครูเวลาสอนออนไลน์นักเรียนทุกคนก็ต้องการเกรดเหมือนกันหมดอ่ะค่ะเวลาครูบอกว่าถ้าไม่เข้าจะตัดคะแนนนะทุกคนก็จะรอเข้าซึ่งรร.เนยใช้  #การศึกษาไทย
-1,เหมือนสร้างภาระให้กับพ่อแม่เลยอ่ะ เด็กเล็กคือ ไม่ต้องทำงานกันเลยมั้งพ่อแม่ มานั่งดูการบ้านลูก แล้วเมื่อกี้คือครูบอกว่าซื้อคอมมา ก็ยังผ่อนไม่หมด แบบอิเหี้ยมึง ต้องมาสร้างภาระให้คนอื่น แบบ ถ้ามันไม่ไหวก็ไม่จำเป็นให้เรียน2เทอมอ่ะ #การศึกษาไทย
-1,"อยากให้ประเทศมีนโยบายดรอปเรียนไปปีนึงอะ การศึกษาย่ำเเย่กว่าปีที่เเล้ว วิชาสำคัญๆ อาจารย์ไม่เข้าสอน ให้เด็กศึกษาเอาเอง เเต่อาจารย์กินเงินเดือนข้าราชการ 
#การศึกษาไทย  #เรียนออนไลน์  #ดรอปเรียน"
0,"⚠️ต้องศึกษา⚠️😈ทำBackUpเพื่อเปลี่ยนระบบ…ทุกอย่างเป็นไปได้ที่จะแก้ไขระบบโดยเพียงใช้เงื่อน clove hitch กับล็อกกิ้งคาราบินเนอร์คริปที่ belay loop

Credit: @AMGAUSA / Certified Rock Guide Cody Bradford #techtip #การศึกษา #rockclimbing https://t.co/iwcfwIQc6V"
-1,"เราต้องรู้สึกยังไงกับคำามแบบนี้ดี คือเป็นคนมีนิสัยแบบนั้นคือ เรียกว่าผิดปกติเลยอ่อ 
#การศึกษาไทย #เรียนออนไลน์ #เรียนออนไลน์เราจะตายกันหมด #การศึกษาฆ่าฉัน https://t.co/SQssMEGbI4"
-1,ไม่ไหวแล้วอ่า ไม่ไหวแล้วจริงๆ เหนื่อยมากๆๆๆ อยากจะดรอป  #การศึกษาฆ่าฉัน
-1,"เด็กที่ตายเพราะการเรียนกูก็จะเป็นหนึ่งในนั้นแหละ #ท้อกับการเรียนออนไลน์
#การศึกษาฆ่าฉัน"
0,คำถามที่กูตั้งตลอดเวลาครูสั่งงาน #การศึกษาไทย https://t.co/13VSsEwcuf
-1,"การเรียนคือการเอาใจครูหรอ?
ทำไรไม่พอใจนิดหน่อยให้ติด 0 อคติเด็กถึงสอบผ่านก็ไม่ให้คะแนนเพราะไม่ชอบหน้าเด็ก แบบนี้มันได้หรอ? คะแนนจิตพิสัยวิชามึง100คะแนนเลยไง
.
พึ่งเคยเจอใช้ความรู้สึกให้เกรด มึงจะมีเกณฑ์การให้คะแนนมาทำควยไร
#การศึกษาฆ่าฉัน #การศึกษาไทยส้นตีน"
-1,เอาตามตรงนะเข้าใจว่าให้สอบออนไลน์ แต่แกบางคนเขาอยู่บ้านจะให้ตั้งหน้าตั้งตาเรียนอย่างเดียวหรอ เขาต้องทำอย่างอื่นเข้าไม่ทัน สิบทีหลังได้มั้ย อันนี้ไม่ ลบข้อสอบ พอนักเรียนขอไม่ส่งให้ แถมบอกเข้าเรียนในcass แค่ไหนให้สิบแค่นั้น #ครูคณิต #การศึกษาไทย
-1,"เหี้ยขนาดนี้  อย่าเป็นอาจารย์เลย  ไปเป็นเหี้ยเถอะ  ทำให้เด็กอยากฆ่าตัวตายทุกวัน  ควายยย  อีเหี้ยยยยยยยยยยยย  ต้องเรียนจบมายังไงถึงได้เหี้ยขนาดนี้  จรรยาบรรณไม่มี   
#การศึกษาฆ่าฉัน"
-1,"ปวดหลัง เรียนที่บ้านไม่ได้สบายเลย นั่งเรียนกับพื้นมาเป็นเดือนแล้วกว่าจะจบปวดหลังตายก่อน ถ้าถามว่าทำไมไม่ซื้อโต๊ะการบ้านมาละ คุณคะเราอยากจะบอกว่าสถานะการเงินที่บ้านเราแย่ค่ะ แค่ค่าเน็ตเรายังต้องอดค่าขนมเพื่อมาจ่ายเลย เบื่ออยากเรียนที่รร.
#เรียนออนไลน์  #การศึกษาฆ่าฉัน"
-1,แค่ส่งสมุดครูโรงเรียนกูก็ทำให้เป็นเรื่องยากได้เวลาเรียนก็ชอบตะคอกตะโกนใส่นักเรียนใครไม่เปิดกล้องก็หักคะแนนทั้งกลุ่ม[รายงานของกลุ่มนั้น] เรียน10%อีก90%คุยเรื่องโควิด ไม่กี่อาทิตย์ต่อมาบอกสอบทั้งๆที่เรียนไม่รู้เรื่อง ชอบบ่นเรื่องอะไรก็ไม่รู้ให้นักเรียนฟัง #การศึกษาไทย #เรียนออนไลน์ https://t.co/T2wxtBG5kt
0,"เมื่อมีสอบห้าโมงถึงหกโมงเย็นขอกำลังใจจากเพื่อนอืม55555555กุจะตาย555สอบนอกเวลาอีเวนกุจะตายเหนื่อยมากกก
#เพื่อน #การศึกษาไทย https://t.co/6BLDiMlfYu"
-1,"ครอบครัวต้องการอะไรจากเด็กกันแน่ถึงได้กดดันเด็กให้เรียนทั้งที่การศึกษาตอนนี้มันห่วยแตกกดดันจนเด็กอย่างเราอยากฆ่าตัวตาย
#การศึกษาฆ่าฉัน"
-1,ทุกวันนี้เรียนแบบกดดันตัวเองมาก เรียนแล้วผลออกมาไม่ดีก็กังวลไปหมดว่าที่บ้านจะว่าไหม  การเรียนออนไลน์ไม่ได้สบายอย่างที่ผู้ใหญ่หลายๆคนคิดเลย เรียนแบบเครียดๆ อาจารย์สั่งงานแบบไม่เห็นใจเลยด้วยซ้ำ เราไม่ได้เรียนแค่ของเขาวิชาเดียวยังมีอีกหลายวิชาอ่ะ น้ำตาแตกทุกวันแล้ว  #การศึกษาฆ่าฉัน
0,"ระบบการศึกษาไทย = ซัพพอร์ตคนเก่ง คนไม่เข้าใจก็ไปเรียนไปทวนเอง 
#เรียนออนไลน์ #การศึกษาไทย #การศึกษาฆ่าฉัน"
-1,เเม่งๆๆ เป็นปีที่เเบบหมดไฟมาก จากวิชาที่กูชอบตอนนี้ กูก็ไม่ชอบเเล้ว สอนอะไรก็ไม่รู้ รร ก็ไม่ได้ไป เพื่อนก็ไม่ได้เจอ โรคโควิด รัฐบาลเฮงซวยนี่อีกอ่ะ ว่ยย กูเครียดดดด #การศึกษาไทย
-1,#การศึกษาไทย  สุดๆแล้วอ่ะ เรียนแบบนี้ พักเถอะ ส่งมาส่งมา แล้วลอกตาม 😭😭 ลอกจนร้อง มันเยอะอ่ะแม่ วันๆต้องเขียนเยอะมาก https://t.co/38HfA6kzqf
-1,เหมือนต้องมารับกรรมเพราะการจำกัดการให้เกรดของมหาลัยเลย ได้fมา2ตัวทั้งๆที่ข้อสอบก็ทำได้งานส่งครบแถมเพื่อนยังคอยช่วยในเรื่องเรียนอีก แต่งงว่าทำไมติดf มันเพราะเป็นการกำหนดเกรดของมหาลัยใช่ไหม มีอาจารย์บอกว่ามอเราให้เกรดแค่25%ในแต่ละตัว เช่นเอ25%  #การศึกษาฆ่าฉัน
-1,ตั้งแต่เรียนออนไลน์มา ไม่เข้าใจอะไรเลยงงมาก เรียนในห้องปกติก็ไม่เข้าใจอยู่แล้ว #การศึกษาไทย #เรียนออนไลน์
-1,"การศึกษาที่ทำให้เด็กร้องไห้อยากตาย
เป็นซึมเศร้านี่มันเรียกว่าดีแล้วหรอคะ?
#การศึกษาฆ่าฉัน"
1,"ครม.อนุมัติ 3.2 หมื่นลบ.ช่วยค่าใช้จ่ายด้านการศึกษาภาคเรียนที่ 1/2564 
https://t.co/OoQZuWI1Xn

#การศึกษา #มติคณะรัฐมนตรี #ลดค่าเทอม #อินโฟเควสท์"
0,"@apad63 รู้ได้ทันทีเลย แอครูปหมาแมวนั้น ต้องไป #ม็อบ1สิงหา มาแน่ๆ

#การศึกษาไทย"
-1,ระบบการศึกษาไทยคือเป็นอะไรวะ ไม่เปิดกล้อง=ขาดเรียน สรุปแล้วนี่นร.เขาให้หูในการฟังหรือใช้กล้อง เรียนออนไลน์ในทุกๆวันนี้ก็เครียดอยู่แล้ว ทำไมต้องมาเจอครูประสาทแดกแบบนี้อีกด้วยwa #การศึกษาไทยส้นตีน #การศึกษาไทย #การศึกษาฆ่าฉัน https://t.co/ZUQSbwBt3N
0,"อยากให้พวกผู้ใหญ่ได้มาสนใจแท็กนี้บ้างอ่ะ จะได้รู้ว่านักเรียนเจออะไรบ้าง แล้วมันนักขนาดไหน ลองสนใจหน่อยนะบางครั้งมันก็ประสาทแดกจริงๆ
#การศึกษาไทยส้นตีน #การศึกษาฆ่าฉัน #การศึกษาไทย"
1,เคาะ 3.2 หมื่นล้าน ช่วยค่าการศึกษา ศธ.-อว.พร้อมหนุนโครงการทุนนักเรียนดีชายแดนใต้ https://t.co/wQRTodDuUD #isranews #สำนักข่าวอิศรา #ครม #การศึกษา
-1,"เคยรู้สึกตัวเองไม่เท่าเทียมไหม
เเบบทำดีเเต่ก็ไม่ได้ดีสุดอ่ะ
ทำไมว่ะหรือมันเป็นกฏของโลก
ที่คนทำดีใช่จะได้ดี😐☹
#ไม่เท่าเทียม
#น้อยใจ 
#การศึกษาไทย 
#การศึกษาไทยส้นตีน"
0,"“รมว.ศธ.” ตื่นรู้ สั่งสำรวจชีวิตครู-นักเรียน “เรียนออนไลน์”ช่วงโควิด19
#เรียนออนไลน์ #รมว.ศธ.#โควิด19 #การศึกษา #คมชัดลึก #TwitterThailand  
https://t.co/bQF05bccRu"
-1,ปีนี้ท้อมันพังไปหมดแล้ว ชีวิตกูพังไปหมดแล้ว #การศึกษาฆ่าฉัน
-1,แกคือเรื่องมันมีอยู่ว่า เราฝากเพื่อนไปถามเรื่องข้อสอบเมื่อเช้าเว้ยเพราะเราทำไม่ทันแล้วแกเข้าใจคำว่าใครถามมันก็ตอบได้เหมือนกันไหมอะ อีกอย่างเขาเป็นที่ปรึกษาของชั้นเรา คือกูเฟลมาก เฟลแบบบอกไม่ถูก มันไม่ใช่เราคนเดียวที่ทำไม่ทันหลายคนเลยในห้อง  #ความล้มเหลวของการศึกษาไทย https://t.co/MTlou6V1D6
-1,จากที่เราเคยชอบประวัติฯมากเลยตอนม.3พอขึ้นม.4มาอะเรากลายเป็นคนไม่ชอบประวัตฯเลยวิชานี้มันไม่น่าเรียนไปเลยอะเราไม่ชอบเท่าๆกับคณิตฯเลยเว้ยแกเราคิดไว้แล้วว่าถ้าจบม.6มาจะสอบเข้าคณะครุศาสตร์ สาขาวิชาสังคมศึกษาฯ แต่ตอนนี้ฝันเรามันสลายไปเลย😢 #ความล้มเหลวของการศึกษาไทย
-1,ทำไมเบ๋อเรียนห้องวิทย์คณิตจำเป็นต้องเก่งคำนวณทุกคนเบ๋อ อีกหนึ่งความล้มเหลวของการศึกษาไทยคือมีครูขี้เหยียด ขี้บูลลี่ ขี้วีนเหวี่ยง เอาเเต่ใจ อย่ามาบอกว่าเด็กอคติกับวิชา ทั้งๆที่มันมาจากสันนิสัยของครู #การศึกษาไทย
0,คือนี่แชร์ในเฟสว่าการศึกษาไทยมันล้มเหลวอะ แล้วมีพี่ผู้ใหญ่ท่านนึงมาแสดงความคิดเห็น  #การศึกษาไทย #การศึกษาฆ่าฉัน https://t.co/ZJIzLeJFe2
-1,อีเหี้ยกูกรอกเเบบสอบถามเป็นล้านครั้งเเล้ว #การศึกษาฆ่าฉัน
0,รีวิวเรียนออนไลน์ #การศึกษาฆ่าฉัน #การศึกษาไทยส้นตีน https://t.co/DKHzp2o5FT
0,"สวัสดีค่ะพี่ๆนักบัญชีทุกคน หนูมีเรื่องรบกวนพี่ๆ ช่วยทำแบบสอบถามให้พวกหนูหน่อยนะคะ แบบสอบถามนี้จัดทำขึ้นโดยนักศึกษาปริญญาตรี สาขาบัญชี  มหาวิทยาลัยศิลปากร  ซึ่งข้อมูลที่ได้เหล่านี้จะนำไปทำงานวิจัยเพื่อศึกษาต่อไปค่ะ (1)
#บัญชี #นักบัญชี #วิจัย #การศึกษา #Accounting #CPA"
-1,": เรียนออนไลน์ให้อะไรกับคุณ? 
: ไม่ให้อะไรเลย… นอกจาก
  เหนื่อย ค.เครียด ค.กดดัน ปวดหลัง ปวดตา ปวดหัว ครูที่อะไรก็ไม่รู้
  ประเทศที่คาดหวังกับเด็ก แต่เรื่องการศึกษาได้มาใส่ใจกันบ้างมั้ยค้า เด็กตายเพราะการศึกษาไม่มากพอใช่มั้ย #การศึกษาฆ่าฉัน"
-1,อะไรคือความสอบพรุ่งนี้แล้วครูพึ่งมาบอกอ่ะแล้วแบบถ้าหนูไม่มาเปิดไลน์ดูหนูก็คงไม่รู้ว่ามีสอบแต่แบบครูจะมาบอกเวลานี่ไม่ด้ายยครูจะให้หนูอ่านยันเช้าเลยเหรอถ้าบอกตอนเย็นก็ว่าไปอย่างแต่นี่แบบครูจะมาบอกตอนนี้ไม่ได้เด้ออ #การศึกษาไทย
-1,เป็นเด็กคนที่มี passion ในการใช้ชีวิตสุดๆ ฝันว่าโตไปอยากเป็นนู้นอย่างเป็นนี่ แต่ตอนนี้มันหมดไปแล้ว มันแทบจะมองไม่เห็นอนาคตตัวเองแล้วด้วยซ้ำ ไม่รู้เลยว่าจะเอาไงต่อดีและจะเกิดอะไรขึ้นอีก แค่ทุกวันนี้ยังเครียดมากเลย #การศึกษาไทย #การศึกษาไทยส้นตีน #โรคซึมเศร้า
-1,ก็ไม่แปลกใจกับการศึกษาไทยที่มันถดถอยไปทุกวันๆ บ้านเมืองเขายุ่งยากกับ โควิด ตัวเองเป็นครูไม่ได้ไป รร ว่างจัดดื่มเหล้าทุกวัน ตั้งวงกับเพื่อน คือ??? 🙄🙄🙄 #การศึกษาไทย  แต่ดูแลคนไข้โควิดก็เหนื่อยแล้ว อยู่บ้านเมาะๆแมะๆแหน่เด้อ บ่ต้องหาโรคมาให้รักษาเหอะ
0,ไม่ชอบไอระบบตอบละได้คะแนนเลย ละถ้าบางคนไม่ตอบคือไม่มีคะแนนใช่ป่ะ #การศึกษาไทย
-1,"การศึกษาเเย่เนาะ บางโรงเรียนสั่งเเต่งานเช่น โรงเรียนฉัน เอาจริง1อาทิตย์สอนเเค่วิชาเดียว วิชาที่มีเรียนออนไลน์ มีเเค่3วิชา เเล้วเเต่ว่าอาจารย์จะสอนวันไหน เเละทุกคนเชื่อป่ะ วันนี้อาจารย์ต้องสอนคณิตศาสตร์9.30 เเต่ตอนนี้ เเมร่งยังไม่ตื่นเลยไอ่เวง
#การศึกษาฆ่าฉัน  #การศึกษาไทยส้นตีน"
-1,ใจร้ายกันจังเลย น้องมาเล่าให้ฟังว่าเนี่ยทำข้อสอบแทบตาย เพื่อนในกลุ่มมันเอาเฉลยในเน็ต.. พวกมันได้เต็มครูชม แล้วน้องที่ตั้งใจทำจริงๆกลับโดนว่า แล้วน้องมันเฟลอะ #ความล้มเหลวของการศึกษาไทย
0,คนรุ่นเก่ากับความคิดแคบๆที่เอาตัวเองเป็นที่ตั้ง #การศึกษาฆ่าฉัน #การศึกษาไทยส้นตีน #การศึกษาไทย https://t.co/pSU0WeEn8A
-1,การที่ครูโดนเด็กว่าแล้วไม่ยอมรับว่าตัวเองผิด บอกว่าสอนมาหลายปีไม่เคยเจอ ไม่เคยเปิดรับ ไม่เคยฟัง เข้าข้างตัวเองอย่างเดียว แล้วก็เพราะที่ปล่อยให้คนแบบนั้นสอนมาหลายปี มันเลยมั่นหน้าคิดว่ามันถูก  #ความล้มเหลวของการศึกษาไทย
-1,"อีเหี้ยยคือรร.กูมีเยี่ยมบ้านออนไลน์คือไงให้ถ่ายรูปแบบมีครูมีนร.มีผปค.อยู่ในบ้านเพื่อเหี้ยไรก่อน
#การศึกษาไทย
#การศึกษาไทยส้นตีน"
0,"ครูต่างชาติที่ร.ร.เวลาเขาถามแล้วไม่มีใครตอบเขาไม่โมโหเลย
ตัดภาพมาที่ครูไทย(บางคน)🙄 #การศึกษาไทย"
-1,เหนื่อยกับการศึกษาไทยมาก วันนี้ใช้ไมค์ไม่ได้เเล้วครูก็ถาม(พิมบอกในเเชทเเล้วว่าเปิดไมค์ไม่ได้) ครูก็เช็คขาดอะเเล้วก็ไม่ได้คะแนน คือต้องทำยังไงหรอคะ ในเมื่อมีเหตุผลเเต่ครูไม่เห็นใจอะ #ทวิตดีคนรีน้อย #การศึกษาไทย #การศึกษาฆ่าฉัน
-1,กุเริ่มเหนื่อยกับการเรียนแบบนี้แร้ว หมดไฟแร้ว   #การศึกษาฆ่าฉัน
0,พยายามตามงานให้ทันให้หมด แต่อีกคนก้ยิ่งสั่ง  #การศึกษาฆ่าฉัน
-1,โปรดเห็นใจเด็กหน่อยนะคะ งานมันเยอะจริงๆ งานที่บ้านก็ต้องช่วย เล่นสั่งงายแบบนี้ สอบทุกอาทิตย์แบบนี้ เด็กก็เครียดตายพอดี ถ้าถามว่าวิชาไรก็ขึ้นต้นด้วย ประวัติ ลงท้ายด้วย ศาสตร์ #savebmp #การศึกษาไทย #การศึกษาฆ่าฉัน
-1,#savebmp แจ้งทางวิชาการเลยมั้ยว่าครูสั่งงานเหมือนเก็บกด ใครสอบตก ก็แก้ด้วยการคัดไป10กว่าหน้า มึงคิดว่าอีการคัดตัวหนังสือกระจอกๆแค่นี้มันจะทำให้เด็กจำหรอวะถามจริงเถอะ สมองมึงมันเหมือนผู้นำประเทศล่ะว่ะ สอบพรุ่งนี้วิชาประวัติศาสตร์ ม.3 #การศึกษาฆ่าฉัน #การศึกษาไทยส้นตีน #การศึกษาไทย
-1,ครูไทยเป็นอะไรที่เเบบชอบตัดกำลังใจนักเรียนมากกูงงมากจะพูดทำไม “ไม่เคยมีใครสอบของชั้นผ่าน” จะพูดให้มันได้อะไรคือจะทำให้ตัวเองดูน่ากลัวเเต่เสือกทำให้ไม่น่าเคารพ #การศึกษาไทย
-1,เอาจริงๆไหม นี่คือเหนื่อยมากกับการที่จะต้องเรียนออนไลน์ แทบจะร้องไห้ในระหว่างเรียน แล้วมันทำให้มีความคิดหนึ่งคือเราจะดรอปดีไหม ไปทำอย่างอื่นดีกว่าไหม เรามาทำอะไรตรงนี้ #การศึกษาไทย ขอทีเหอะช่วยเลิกโหมงานมาที่นร. สักทีมันไม่ไหวแล้วจริงๆ มันท้อแล้วกับเรื่องนี้
0,#การศึกษาไทย นะคะผู้ใหญ่ที่มีคฃวามคิดอยู่ในกะลา https://t.co/maecByeFed
-1,ทุกวันนี้แทบจะไม่ใช่นร.แล้วอะ ถ้าบอกว่าการที่เรียนเยอะๆจะทำให้ประสบความสำเร็จมันก็จริง แต่ตอนนี้ถามว่าอยากทำงานอะไร เรียนมหาวิทยาลัยไหน เรียนสายอะไรยังแทบจะนึกไม่ออกอยู่แล้ว #การศึกษาไทย ช่วยมุ่งเน้นสิ่งที่เป็นประโยชน์ ไม่ใช่โถมงานอย่างเดียวไม่ใช่แค่จะเอาผลประเมินอย่างเดียว
0,เรียนวันนี้สอบพรุ่งนี้มันมีอยู่ที่ #การศึกษาไทย นี่แหละ
0,มันจำเป็นหรอ #โรงเรียนรัฐข้างสถานีตำรวจ #ความล้มเหลวของการศึกษาไทย https://t.co/QvHnVJsEC7
-1,"การศึกษาไทย = ส่งงานแลกคะแนน
การศึกษาไทย = ได้ความรับผิดชอบ / แต่ไม่ได้ความรู้
การศึกษาไทย = 80%ของเกรดเฉลี่ย คือการส่งงานส่งการบ้าน ทั้งๆที่บางคนก็ลอกคนอื่นไปส่ง ไม่ได้คิดเองทำเองเลยด้วยซ้ำ #surafact #การศึกษาฆ่าฉัน #การศึกษาไทยส้นตีน #รัฐบาลส้นตีนคนเชียร์ก็ส้นตี #รัฐบาลฆาตกร"
-1,หยุดคิดว่าการพูดอังกฤษสำเนียงไทยมันตลกได้เเล้ว เเละหยุดคิดด้วยว่าการพูดอังกฤษไม่ได้หรือไม่เก่งอังกฤษคือคนโง่อยากให้มองว่ามันคือภาษาไม่ใช่ตัววัดค่าของคน อิควัย #การศึกษาไทย
-1,"เมื่อไหร่จะรู้ตัวกันวะ ว่าระบบการศึกษาไทยมันพังขนาดไหนแล้ว ทุกวันนี้ไม่รู้แล้วว่าเรียนเอาคะแนนหรือความรู้ 
#Thailand #การศึกษาไทย #การศึกษาไทยส้นตีน"
0,สอนออนไลน์ = โพสต์ใบความรู้ ให้นักเรียนศึกษาด้วยตัวเอง โพสต์งาน นักเรียนทำส่ง  #การศึกษาไทย
1,ครูคือสอนดีมากชอบ ไม่ใช่สอนแบบท่องจำแล้วลืม #การศึกษาไทย  #dek67 https://t.co/HA6jQutJnF
-1,ถ้าข้อสอบที่ออกมันอ่านแล้วไม่งงคงไม่ได้คะแนนน้อยตามที่เห็นมั้งคับ ที่จริงครูก็แทบไม่ได้สอนเลยนะ สั่งแต่ชิ้นงานใหญ่ๆแล้วให้ไปดูเองในยูทูปสอนก็ไม่แต่พอถึงเวลาก็เร่งให้เด็กส่งอีกอย่างนะเกลียดที่ชมแต่เด็กที่ส่งแรกๆเด็กเก่าเด็กใหม่อย่างกูคือโดนถีบออกไปเลย #เรียนออนไลน์ #การศึกษาไทย https://t.co/9lKApfBz5h
1,"ว่าด้วยเรื่อง การศึกษา การเรียนรู้ และอิสระทางความคิด 

สิ่งที่ระบบการศึกษาทิ้งให้กับเราอาจจะมากไปกว่าแค่องค์ความรู้วิชา แต่เป็นกรอบความคิด... ที่ลิมิตเราไว้โดยที่เราไม่รู้ตัว...

 Full watch: https://t.co/qD6PkXvvXL
#เรียนออนไลน์เราจะตายกันหมด #การศึกษาไทยส้นตีน #การศึกษาฆ่าฉัน https://t.co/NjBT69H6dN"
0,พูดตามในหนังสือ แล้วให้ทำท้ายบท ถามจริงแบบนี้จ้างแม่บ้านมาสอนก็ได้ป้ะ เสียเวลาเรียนครูกี่ปีแล้วทำได้แค่นี้พักผ่อนที่บ้านเถอะ   #การศึกษาฆ่าฉัน
-1,เอาจริงการเรียนออนไลน์ไม่ค่อยได้ความรู้หรอก ได้เเต่การบ้านกับคำพูดของครูที่ทำให้เราเสียสุขภาพจิต มันเเย่จริงๆนะ นี่พึ่งโดนมาเมื่อวานเลย😀  เเต่มันก็เเล้วเเต่คนอ่ะนะ #การศึกษาไทย
0,ไม่เข้าใจการศึกษาไทยอีกอย่างนึง ทำไมพอเด็กตอบเหมือนกันแล้วชอบบอกว่าเด็กลอกกัน #การศึกษาไทย
0,อิหยังของสู #การศึกษาไทย https://t.co/eGUxijFfNX
1,ถ้าการศึกษาดีจริงเด็กจะเรียนที่ไหนก็ได้ #การศึกษาฆ่าฉัน
-1,"การศึกษาไทย แม่งเหี้ยว่ะ
คือกูเข้าเรียนทุกคาบตั้งแต่เปิดเทอมจนถึงปัจจุบัน อยู่ทุกคาบอยู่ทุกสถานการณ์ ไม่เคยขาด ฝนตกฟ้าร้องกูยังนั่งเรียน แต่อยู่ๆ
คะเเนนการเข้าเรียนกูไม่ครบ100% บอกกูขาดเรียน2คาบทั้งๆที่กูไม่เคยขาด เห้ยย!!ได้หรอวะเเบบนี้ ระบบแม่งห่วยเเตก 
#การศึกษาไทย"
-1,กูคงไม่พิมพ์ส่งเยอะไปหรอกมั้ง? เขาให้พิมพ์ไรกูไม่รู้ แต่กูจะระบายและบอกตรงๆไปเลย อีชิพหายความอดทนกูมีขีดจำกัดนะโว้ยยยยยยย!!! #ไล่ประยุทธ์ #รัฐบาลส้นตีน #การศึกษาไทย #การศึกษาฆ่าฉัน #ประยุทธออกไป https://t.co/VVI8bdHHvq
0,"🤔 
มอมเมาเด็ก ?

#การศึกษาไทย
#กูไม่เอากษัตริย์ https://t.co/OeLxdHkJ5s"
-1,นี่คือประกาศของมหาวิทยาลัยแห่งหนึ่งในจังหวัดทางภาคเหนือที่ติดกับเมียนมาร์ อยากถามว่าไหนหรอความเท่าเทียมจะมีสัญชาติหรือไม่มีสัญชาติไทยแต่ก็เป็นนักศึกษามหาลัยคุณมั้ยอ่ะ? ทำแบบนี้คืออะไรโคตรเหลื่อมล้ำคือเราพูดในฐานะนักศึกษาต่างมหาลัยนะ ไม่โอเคอ่ะ #การศึกษาฆ่าฉัน #การศึกษาไทยส้นตีน https://t.co/HpGL73RZSW
0,"สุนัข ก็คือ สุนัข ครับ ทำไมต้องยกย่องให้ค่า เรียนรู้ประวัติ แล้วใช้ในการศึกษา เด็กได้อะไร? 
#Dltv #การศึกษาไทยส้นตีน #การศึกษาฆ่าฉัน #รัฐบาลส้นตีน"
-1,"กูผู้เห็นข่าวครูสอนนักเรียนเรื่องพระราชกรณียกิจของพันธ์เอกฟูฟู  
.
อะมา กูวาด Fan art ให้ เพื่อแสดงความจงรักภักดีต่อพันธ์เอกฟูฟู 
.
เจริญๆนะการศึกษาไทย 
#การศึกษาไทย #การศึกษาไทยส้นตีน #ข่าวลือ #กูไม่เอากษัตริย์ #วัคซีนไฟเซอร์ https://t.co/f6TdStO1es"
0,เชื่อว่าตอนนี้ทุกคนคงมองหามหาลัยเอกชนรอแล้ว #การศึกษาไทย
